INFO:root:Using Tensorboard, logs will be saved in logfile/mobilenetv2_worker_5001/logs
INFO:werkzeug: * Running on all addresses (0.0.0.0)
   WARNING: This is a development server. Do not use it in a production deployment.
 * Running on http://127.0.0.1:5001
 * Running on http://10.0.3.210:5001 (Press CTRL+C to quit)
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:22] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:23] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:23] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:24] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:24] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:25] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:25] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:26] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:26] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:26] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:27] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:28] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:28] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:28] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:29] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:29] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:30] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:31] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:31] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:32] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:32] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:32] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:33] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:33] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:49:34] "POST /handle_forward HTTP/1.1" 200 -
